sID,dR,dI,gameLength,choice,rt
28,-18.666667,1,5,1,1.294094
28,16.333333,-1,5,2,0.575094
28,-20.500000,0,5,1,0.916094
28,-3.500000,0,10,2,0.348743
28,-9.500000,0,10,1,1.431743
28,4.000000,0,10,2,2.891743
28,7.000000,0,5,2,0.487094
28,21.000000,0,10,2,0.436743
28,22.500000,0,10,2,1.293743
28,-24.000000,0,5,1,0.439094
28,-13.500000,0,5,1,0.513094
28,-27.500000,0,10,1,0.764743
28,-17.000000,0,5,1,0.867094
28,18.666667,-1,5,2,0.298094
28,23.333333,-1,5,2,0.755094
28,7.500000,0,5,2,0.463094
28,-1.000000,0,5,1,1.588094
28,21.333333,1,5,2,0.578094
28,-2.000000,0,10,1,0.362743
28,39.500000,0,5,2,0.236094
28,3.333333,1,10,2,1.130743
28,1.500000,0,5,2,2.887094
28,7.000000,0,5,2,0.386094
28,9.000000,0,10,2,0.324743
28,-10.666667,1,5,1,1.224094
28,-15.000000,1,5,1,0.618094
28,9.000000,-1,5,2,0.869094
28,6.000000,0,5,2,2.607094
28,-11.000000,0,10,1,2.459743
28,-22.000000,0,10,1,0.520743
28,-13.666667,1,5,1,0.556094
28,-3.333333,1,10,2,1.250743
28,14.000000,0,5,2,0.615094
28,13.000000,0,5,2,1.090094
28,11.500000,0,10,1,2.180743
28,-20.500000,0,10,2,0.666743
28,26.000000,0,10,2,0.429743
28,18.666667,1,5,2,0.372094
28,8.666667,-1,10,2,0.252743
28,-0.666667,1,10,2,1.206743
28,-6.000000,0,10,1,1.236743
28,-12.000000,0,10,2,0.703743
28,-4.333333,1,10,2,3.496743
28,-31.000000,1,5,1,1.297094
28,9.000000,-1,10,1,1.949743
28,13.000000,0,5,2,0.654094
28,4.333333,1,5,2,0.681094
30,12.500000,0,5,2,0.484559
30,18.000000,0,10,2,0.366321
30,20.000000,-1,10,1,0.597321
30,-11.500000,0,10,1,0.639321
30,-4.500000,0,10,1,0.532321
30,-18.000000,0,5,1,0.361559
30,-30.000000,1,10,1,0.098321
30,-2.666667,1,10,2,1.049321
30,42.333333,-1,5,2,0.322559
30,-21.000000,0,10,1,0.243321
30,-9.500000,0,5,1,0.412559
30,-7.500000,0,10,1,1.054321
30,24.000000,1,10,2,0.772321
30,7.000000,0,5,1,1.382559
30,40.500000,0,5,2,0.268559
30,31.000000,0,10,2,0.397321
30,13.500000,0,10,1,0.612321
30,33.000000,0,10,2,1.389321
30,-10.500000,0,10,1,1.116321
30,-7.000000,0,10,1,0.669321
30,10.500000,0,10,1,1.068321
30,18.666667,-1,10,2,0.482321
30,-4.500000,0,10,2,1.373321
30,8.000000,0,5,2,0.874559
30,-4.000000,0,5,1,0.212559
30,2.000000,-1,10,2,0.734321
30,-26.333333,1,10,1,0.445321
30,-1.666667,-1,10,2,0.382321
30,8.333333,1,10,2,0.509321
30,-0.666667,-1,10,2,0.286321
30,-32.500000,0,10,1,0.527321
30,-36.500000,0,10,1,0.203321
30,13.000000,0,5,2,0.234559
30,6.000000,1,10,2,0.458321
30,-15.333333,-1,10,1,0.260321
30,22.000000,0,5,2,0.931559
30,7.666667,1,10,2,1.982321
30,-21.000000,0,10,1,0.264321
30,-30.000000,0,10,1,1.306321
30,-24.666667,1,5,1,0.264559
30,11.333333,-1,10,1,0.686321
30,20.000000,0,10,2,2.162321
30,19.500000,0,5,2,0.439559
30,-20.666667,1,5,1,0.240559
30,-22.000000,1,5,1,1.535559
30,-1.500000,0,10,1,1.306321
30,37.000000,0,10,2,0.293321
30,-27.500000,0,5,1,0.673559
30,15.333333,1,5,2,0.590559
30,-4.666667,-1,10,1,0.817321
30,-5.500000,0,10,1,0.435321
30,2.000000,0,10,1,0.967321
30,-8.333333,-1,5,2,1.526559
30,0.000000,0,5,1,0.784559
30,-7.000000,0,10,1,1.146321
30,1.333333,-1,5,2,0.331559
30,-26.666667,-1,10,1,0.229321
30,-15.000000,0,10,1,0.896321
30,-2.000000,0,5,2,0.391559
30,7.500000,0,5,2,0.300559
30,28.333333,1,5,2,0.207559
30,-17.000000,0,10,1,0.321321
30,32.666667,1,10,2,0.516321
30,-13.666667,1,5,1,0.185559
30,11.666667,-1,5,2,1.312559
30,16.500000,0,10,2,0.384321
30,-46.000000,-1,5,1,0.800559
30,41.500000,0,5,2,0.305559
30,-1.333333,-1,10,2,1.012321
30,-2.333333,-1,5,1,1.073559
30,-5.500000,0,10,1,1.354321
30,10.666667,-1,5,2,0.731559
30,24.000000,1,5,2,0.299559
30,4.000000,0,10,2,0.695321
30,20.666667,1,5,2,0.869559
30,13.000000,0,5,2,0.187559
30,10.000000,0,5,2,0.549559
30,12.000000,1,5,2,0.704559
30,8.500000,0,5,2,0.441559
30,22.666667,-1,5,2,1.023559
30,17.000000,0,10,2,0.904321
30,-29.666667,-1,10,2,0.703321
30,-9.666667,1,5,1,0.388559
30,20.333333,1,5,2,0.348559
30,-3.666667,1,5,1,0.761559
30,-12.500000,0,5,1,2.057559
30,0.500000,0,5,2,1.146559
30,-17.333333,1,5,1,0.242559
30,-9.666667,-1,5,1,3.175559
30,9.500000,0,5,2,0.914559
30,24.333333,-1,10,2,0.548321
30,13.000000,1,10,2,0.372321
30,-31.500000,0,5,1,0.161559
30,-25.000000,0,5,1,0.260559
30,1.500000,0,10,1,0.748321
30,27.000000,-1,5,2,0.282559
30,-22.500000,0,5,1,0.114559
30,-17.000000,0,5,1,0.484559
30,-16.000000,0,5,1,0.477559
30,-8.666667,1,10,2,0.919321
30,5.000000,1,5,1,0.146559
30,-16.500000,0,5,1,0.579559
30,9.500000,0,5,1,0.319559
30,-5.000000,-1,5,2,1.012559
30,-18.333333,-1,10,1,0.836321
30,7.500000,0,5,1,0.415559
30,-2.666667,1,10,1,0.671321
30,4.000000,0,10,1,2.494321
30,20.000000,1,5,1,0.165559
30,-17.500000,0,5,1,1.274559
30,5.500000,0,10,2,0.612321
30,-19.666667,-1,5,1,0.463559
30,-4.000000,0,10,1,0.699321
30,28.000000,0,10,2,0.258321
30,20.333333,-1,5,2,0.323559
30,-2.666667,1,10,1,0.719321
30,13.666667,1,5,2,0.490559
30,2.000000,0,10,1,0.437321
30,-7.500000,0,5,1,1.049559
30,-29.500000,0,10,1,0.152321
30,-21.333333,-1,5,1,0.925559
30,11.666667,1,5,1,0.162559
30,-14.333333,1,5,1,0.161559
30,-15.000000,0,5,1,0.377559
30,23.500000,0,10,1,0.476321
30,13.000000,0,10,1,0.996321
30,-26.333333,1,10,1,0.686321
30,12.000000,0,5,1,0.867559
30,16.000000,-1,5,2,0.254559
30,37.000000,1,5,2,0.341559
30,6.000000,0,5,1,0.640559
30,-17.333333,1,5,1,0.411559
30,12.000000,0,5,2,1.241559
30,20.000000,0,5,2,0.505559
30,36.000000,1,5,2,0.187559
30,-45.500000,0,5,1,0.237559
30,17.000000,1,10,2,0.945321
30,7.000000,0,5,2,1.289559
30,-10.000000,1,5,1,0.285559
30,-3.500000,0,5,2,0.638559
30,-5.500000,0,5,2,1.309559
30,-31.500000,0,5,1,0.418559
30,16.500000,0,5,2,0.947559
30,-40.666667,-1,10,1,1.259321
30,13.500000,0,10,1,0.486321
30,-4.500000,0,5,1,0.392559
30,-35.666667,1,5,1,0.527559
30,3.333333,1,5,1,1.059559
30,-24.500000,0,10,2,2.044321
30,-6.666667,-1,5,1,0.702559
30,-29.000000,1,5,1,0.463559
30,27.666667,1,10,2,0.445321
30,0.000000,0,5,1,2.025559
30,-16.333333,-1,10,1,1.123321
30,-22.000000,0,10,1,0.174321
30,-6.000000,0,10,1,0.812321
30,-8.000000,-1,10,1,0.414321
30,33.000000,0,10,2,0.715321
30,-9.500000,0,10,1,0.463321
30,7.333333,-1,5,1,0.253559
30,-26.333333,1,10,1,0.469321
30,6.666667,-1,5,2,0.255559
30,3.333333,1,5,1,5.278559
30,8.500000,0,5,2,1.275559
30,8.666667,-1,10,1,0.681321
30,2.000000,0,5,1,0.933559
30,34.666667,1,10,2,0.368321
30,-6.000000,0,10,1,1.650321
30,30.500000,0,5,2,0.350559
30,-17.000000,-1,5,1,1.146559
30,-29.333333,-1,5,1,0.225559
30,0.000000,0,10,1,0.460321
30,22.500000,0,10,2,0.238321
30,32.000000,-1,10,2,0.637321
30,-18.000000,-1,10,1,0.236321
30,0.666667,1,5,2,1.503559
30,27.000000,0,10,1,0.947321
30,-2.333333,-1,5,2,0.718559
30,-3.666667,1,5,1,0.638559
30,3.333333,-1,5,1,0.231559
30,-10.000000,-1,10,1,0.976321
30,24.500000,0,5,2,0.235559
30,5.500000,0,5,2,1.609559
30,28.333333,-1,10,2,0.685321
30,-24.666667,-1,5,1,0.523559
30,18.000000,0,10,2,0.275321
30,34.666667,1,5,2,0.217559
30,6.666667,1,10,1,0.548321
30,16.666667,-1,10,2,0.910321
30,-16.333333,-1,10,1,0.482321
30,4.500000,0,5,1,0.484559
30,15.500000,0,10,2,0.336321
30,-5.666667,-1,10,1,0.201321
30,31.000000,1,10,2,0.468321
30,18.500000,0,10,2,0.621321
30,-13.000000,0,10,1,2.627321
30,-19.500000,0,10,1,0.521321
30,-34.666667,1,5,1,0.144559
30,30.500000,0,10,2,0.249321
30,-28.333333,-1,10,1,0.443321
30,-13.500000,0,10,2,0.609321
30,31.666667,-1,10,2,0.201321
30,-3.000000,0,10,1,0.254321
30,-3.666667,-1,10,1,1.230321
30,-29.666667,-1,5,1,0.241559
30,-26.666667,-1,10,1,0.810321
30,-28.000000,0,5,1,0.217559
30,-16.666667,1,10,1,0.369321
30,18.666667,1,5,2,0.495559
30,6.666667,1,5,1,0.625559
30,-20.000000,0,10,1,0.847321
30,12.666667,-1,10,2,0.388321
30,15.000000,0,5,2,0.412559
30,-20.500000,0,10,1,1.170321
30,20.333333,1,10,2,0.248321
30,35.000000,1,10,2,0.386321
30,-13.333333,1,10,1,0.343321
30,-2.000000,-1,10,1,0.540321
30,-10.500000,0,10,2,0.734321
30,-7.000000,0,5,2,0.925559
30,-17.333333,1,10,1,1.139321
30,-21.000000,0,10,1,1.632321
30,-20.333333,-1,10,1,0.328321
30,17.333333,-1,5,2,0.375559
30,13.333333,-1,10,2,0.756321
30,-1.000000,0,10,2,0.771321
30,-21.000000,0,5,1,0.766559
30,23.000000,0,5,2,0.763559
30,23.500000,0,10,2,0.211321
30,-4.000000,0,10,1,0.585321
30,9.500000,0,5,1,0.585559
30,-3.000000,0,5,1,0.478559
30,-17.666667,1,5,1,0.633559
30,28.000000,0,10,2,0.622321
30,-2.333333,1,10,1,0.183321
30,-6.666667,-1,5,2,1.434559
30,45.000000,0,5,2,0.200559
30,14.000000,0,5,2,0.535559
30,7.500000,0,10,1,0.548321
30,28.500000,0,5,2,0.655559
30,-17.000000,0,5,1,0.894559
30,20.666667,1,10,2,1.510321
30,-15.000000,-1,5,1,0.702559
30,7.000000,-1,10,1,2.017321
30,6.500000,0,10,2,0.650321
30,-8.000000,0,10,2,0.610321
30,-24.333333,-1,5,1,0.419559
30,16.000000,0,10,2,0.387321
30,-0.666667,1,10,2,1.316321
30,-3.333333,-1,10,1,2.651321
30,31.666667,1,5,1,0.423559
30,-11.000000,0,5,1,1.611559
30,20.333333,-1,5,2,0.473559
30,40.000000,0,5,2,0.144559
30,24.500000,0,10,2,0.574321
30,-14.666667,-1,5,1,4.391559
30,-8.000000,1,10,1,1.057321
30,-8.333333,-1,5,1,0.873559
30,-28.000000,0,5,1,0.285559
30,9.000000,0,5,2,0.322559
30,8.666667,-1,5,2,0.427559
30,2.666667,-1,5,2,0.772559
30,-7.000000,0,10,1,0.242321
30,30.666667,-1,5,2,0.522559
30,-7.000000,0,5,1,0.581559
30,-12.500000,0,10,1,0.270321
30,19.000000,0,5,2,0.177559
30,-13.666667,-1,5,2,1.562559
30,26.000000,0,5,2,0.513559
30,14.333333,1,5,1,1.081559
30,-17.000000,0,10,1,0.341321
30,6.333333,-1,5,2,1.088559
30,-9.333333,1,10,2,0.560321
30,-15.500000,0,10,2,0.284321
30,-5.500000,0,5,1,0.249559
30,5.000000,0,5,2,0.414559
30,-0.333333,1,10,1,0.249321
30,2.666667,1,5,2,0.595559
30,22.333333,-1,10,2,2.456321
30,21.000000,1,10,2,1.417321
30,6.000000,0,10,2,0.750321
30,-8.000000,-1,10,2,1.201321
30,-22.500000,0,10,1,1.113321
30,-19.333333,-1,5,1,0.131559
30,25.000000,0,5,2,1.182559
30,24.000000,0,10,2,0.240321
30,-17.000000,1,10,2,5.111321
30,18.500000,0,5,2,1.497559
30,18.000000,-1,10,1,0.359321
30,-5.500000,0,5,2,0.597559
30,-11.000000,0,5,1,0.890559
30,-23.333333,1,5,1,0.714559
30,12.500000,0,10,2,0.903321
30,9.666667,1,10,2,4.436321
30,-24.666667,1,10,1,0.863321
30,34.500000,0,5,2,0.567559
30,-31.500000,0,5,1,0.207559
30,6.666667,1,5,1,1.493559
30,-29.000000,0,5,1,0.175559
30,-23.000000,1,10,1,3.095321
30,28.000000,0,10,2,0.403321
30,-8.666667,1,10,2,0.968321
30,-8.000000,0,10,1,0.265321
30,-39.333333,1,10,1,0.209321
30,-4.666667,-1,10,1,2.059321
30,-3.000000,1,10,1,0.667321
30,6.000000,-1,5,2,0.744559
30,-29.000000,1,5,1,0.097559
30,11.666667,-1,5,2,0.181559
30,3.000000,0,5,2,0.256559
30,-31.500000,0,5,1,0.429559
30,18.000000,1,10,2,0.451321
30,2.666667,-1,10,1,2.037321
30,3.500000,0,5,2,0.157559
30,1.666667,1,10,2,1.893321
30,5.666667,1,5,1,0.651559
30,19.000000,-1,5,2,0.541559
30,13.000000,0,10,2,0.951321
30,-41.500000,0,10,1,0.385321
30,-22.000000,-1,10,1,0.275321
31,-10.666667,1,10,2,1.241907
31,-7.000000,0,5,1,0.440025
31,-26.000000,0,5,1,0.339025
31,7.000000,-1,5,2,0.296025
31,3.000000,0,10,1,0.317907
31,-13.500000,0,5,1,2.383025
31,-34.500000,0,5,1,0.163025
31,-11.333333,1,5,1,2.190025
31,-16.500000,0,5,1,0.705025
31,6.000000,0,10,2,0.354907
31,30.000000,0,5,2,0.625025
31,-39.333333,1,10,1,0.319907
31,29.666667,-1,5,2,0.272025
31,-29.500000,0,5,1,0.221025
31,-13.500000,0,10,1,0.204907
31,-30.500000,0,5,1,0.214025
31,21.500000,0,5,2,0.470025
31,15.500000,0,10,2,0.532907
31,6.500000,0,10,1,1.427907
31,23.500000,0,10,2,1.082907
31,9.500000,0,10,1,0.462907
31,-7.000000,0,10,1,0.722907
31,-8.000000,-1,10,2,0.339907
31,-22.666667,-1,10,1,0.457907
31,6.666667,1,5,2,0.433025
31,7.500000,0,5,1,0.476025
31,9.000000,1,5,1,0.597025
31,-21.500000,0,5,1,1.119025
31,-13.333333,-1,5,1,2.944025
31,28.666667,-1,5,2,0.528025
31,-6.500000,0,10,2,0.361907
31,-8.000000,1,5,1,0.796025
31,8.333333,-1,10,2,0.493907
31,1.666667,1,10,2,0.361907
31,25.666667,-1,5,2,0.684025
31,-45.500000,0,10,1,0.807907
31,18.000000,1,10,2,0.821907
31,10.333333,1,5,2,0.448025
31,9.333333,1,10,2,0.287907
31,12.666667,1,5,2,2.460025
31,0.500000,0,10,1,0.613907
31,-8.000000,-1,5,1,2.338025
31,-24.666667,1,10,1,0.263907
31,1.000000,-1,10,1,0.703907
31,-8.000000,0,10,2,0.368907
31,-35.000000,0,10,1,0.237907
31,-6.333333,1,5,1,0.331025
31,11.666667,1,5,1,0.607025
31,29.000000,0,5,2,1.049025
31,-13.500000,0,10,1,1.167907
31,-3.000000,0,5,2,0.367025
31,-26.500000,0,10,1,0.719907
31,-6.500000,0,10,1,1.276907
31,23.500000,0,10,2,0.341907
31,-19.000000,0,5,1,0.717025
31,-2.333333,-1,5,1,0.866025
31,14.666667,-1,5,2,1.445025
31,-9.500000,0,5,1,0.713025
31,0.000000,0,5,2,0.520025
31,8.000000,0,5,1,0.449025
31,-10.666667,-1,5,1,0.984025
31,18.666667,1,5,2,2.036025
31,17.500000,0,10,1,0.637907
31,-15.000000,0,10,1,0.303907
31,0.000000,0,5,1,1.841025
31,4.000000,1,10,1,1.180907
31,-28.500000,0,5,1,0.238025
31,-27.000000,-1,10,1,0.371907
31,-40.666667,1,10,1,0.475907
31,11.000000,-1,5,1,0.884025
31,-18.500000,0,5,1,0.941025
31,9.500000,0,10,2,0.638907
31,13.000000,0,10,2,0.636907
31,-5.500000,0,5,2,4.344025
31,-23.666667,-1,5,1,1.164025
31,24.666667,1,5,2,0.919025
31,11.500000,0,10,2,0.389907
31,-32.666667,-1,10,1,0.299907
31,22.000000,0,5,2,0.434025
31,-27.000000,1,5,1,0.710025
31,-19.500000,0,5,1,0.654025
31,-31.333333,-1,5,1,0.225025
31,28.000000,0,5,2,0.653025
31,0.666667,-1,10,1,0.464907
31,26.000000,0,10,2,0.961907
31,9.000000,-1,5,2,0.944025
31,15.666667,1,10,2,0.622907
31,-1.500000,0,5,2,2.082025
31,-26.333333,1,10,1,0.460907
31,35.000000,0,5,2,0.815025
31,19.000000,1,10,2,0.910907
31,-29.666667,-1,5,1,0.150025
31,-5.000000,-1,5,2,3.167025
31,2.333333,1,10,2,2.537907
31,11.500000,0,10,1,0.468907
31,2.500000,0,10,1,2.126907
31,26.666667,1,5,2,0.705025
31,40.000000,0,10,2,0.629907
31,-24.000000,-1,5,1,2.190025
31,-28.333333,1,5,1,1.633025
31,6.666667,-1,5,2,0.500025
31,4.000000,-1,5,1,2.110025
31,3.333333,1,10,1,0.721907
31,-26.000000,-1,10,1,0.768907
31,1.000000,-1,10,1,0.698907
31,14.333333,-1,10,1,0.446907
31,-22.333333,1,10,1,0.730907
31,14.333333,1,5,2,0.228025
31,37.333333,-1,5,2,1.609025
31,16.000000,0,10,2,0.541907
31,8.666667,1,10,1,0.270907
31,-7.666667,-1,10,1,0.231907
31,-14.000000,0,10,2,0.739907
31,7.333333,1,5,2,0.493025
31,0.000000,0,10,1,0.483907
31,12.000000,-1,10,2,0.297907
31,26.333333,1,5,2,0.361025
31,-17.500000,0,10,1,0.621907
31,-40.000000,1,5,1,0.411025
31,-3.333333,-1,10,1,1.118907
31,36.666667,1,10,2,0.574907
31,28.500000,0,5,2,0.252025
31,-8.333333,-1,5,1,1.208025
31,-23.000000,-1,5,1,0.709025
31,23.666667,1,10,2,1.501907
31,46.000000,0,5,2,0.166025
31,-41.666667,1,5,1,0.456025
31,-21.000000,0,5,1,0.586025
31,-21.500000,0,5,1,0.521025
31,3.500000,0,10,1,0.243907
31,8.000000,-1,10,2,0.750907
31,-4.500000,0,5,1,1.176025
31,8.333333,-1,5,2,0.303025
31,4.500000,0,10,2,0.625907
31,5.000000,0,10,1,0.844907
31,-12.666667,-1,5,1,0.218025
31,-6.500000,0,10,1,1.073907
31,-12.000000,-1,10,2,0.395907
31,17.000000,-1,5,2,0.401025
31,25.000000,0,10,1,0.512907
31,14.000000,1,5,1,0.554025
31,28.666667,-1,5,2,0.192025
31,38.000000,0,10,2,0.752907
31,10.333333,1,5,1,1.170025
31,-23.500000,0,5,1,1.355025
31,38.333333,-1,5,2,0.487025
31,1.500000,0,5,2,2.126025
31,-9.500000,0,5,1,2.872025
31,27.000000,0,10,1,0.421907
31,34.000000,0,10,2,0.249907
31,6.333333,-1,10,2,0.390907
31,11.000000,1,10,2,1.713907
31,1.500000,0,5,2,1.950025
31,-11.000000,0,10,2,0.773907
31,32.500000,0,5,2,0.339025
31,18.500000,0,10,2,0.335907
31,-44.000000,0,5,1,0.587025
31,25.333333,1,5,2,0.522025
31,3.500000,0,5,2,0.681025
31,-14.000000,0,10,1,0.816907
31,-37.500000,0,10,1,0.417907
31,38.333333,1,10,2,0.347907
31,11.333333,-1,10,1,0.664907
31,-17.000000,-1,5,1,1.386025
31,-10.500000,0,5,1,0.868025
31,7.000000,0,10,2,0.585907
31,4.000000,0,5,2,0.412025
31,-9.666667,1,5,2,2.197025
31,5.333333,1,5,2,0.180025
31,-1.500000,0,10,1,1.602907
31,-31.000000,-1,10,1,0.510907
31,15.000000,0,5,1,0.835025
31,20.500000,0,10,2,0.244907
31,16.000000,1,5,2,0.159025
31,37.000000,0,10,2,0.492907
31,-19.333333,1,10,1,1.084907
31,-19.000000,0,5,1,0.428025
31,41.500000,0,5,2,0.397025
31,-4.000000,0,10,1,0.389907
31,-3.000000,1,5,1,1.357025
31,12.000000,1,10,2,1.161907
31,-10.333333,1,5,1,0.775025
31,-3.333333,1,5,1,1.480025
31,-11.500000,0,5,2,1.603025
31,-0.333333,1,5,2,0.199025
31,-16.666667,-1,5,1,0.435025
31,13.333333,-1,10,1,0.612907
31,6.333333,-1,5,1,0.425025
31,16.000000,0,5,2,0.798025
31,-12.666667,-1,10,1,0.494907
31,-11.500000,0,10,1,0.769907
31,-11.000000,0,10,1,0.939907
31,-5.666667,-1,10,2,0.553907
31,-10.000000,0,10,1,0.866907
31,-13.500000,0,5,2,0.269025
31,-11.666667,1,5,2,2.352025
31,-45.000000,-1,5,1,0.446025
31,-32.333333,1,5,1,0.222025
31,28.500000,0,10,2,0.433907
31,-5.500000,0,10,1,0.707907
31,10.000000,-1,10,2,0.346907
31,-1.500000,0,10,1,0.677907
31,26.000000,0,5,2,0.317025
31,43.500000,0,10,2,0.391907
31,-17.333333,-1,10,1,0.609907
31,12.500000,0,5,2,0.339025
31,4.000000,0,5,2,1.871025
31,-15.000000,0,5,1,0.265025
31,-32.666667,-1,5,1,0.321025
31,-39.500000,0,5,1,0.302025
31,7.333333,1,10,2,0.491907
31,18.500000,0,5,2,1.104025
31,6.000000,1,5,2,0.734025
31,26.666667,-1,5,2,0.345025
31,1.333333,1,10,1,0.313907
31,41.666667,1,10,2,0.559907
31,20.000000,0,5,2,0.375025
31,-15.666667,1,10,1,0.683907
31,-19.000000,0,5,1,2.842025
31,-16.500000,0,10,1,1.022907
31,22.000000,0,5,2,1.051025
31,-31.000000,0,10,1,0.860907
31,-39.666667,1,5,1,0.837025
31,2.333333,-1,5,1,1.094025
31,-45.000000,-1,10,1,0.341907
31,-23.000000,-1,10,1,0.627907
31,0.333333,-1,10,1,0.571907
31,15.000000,1,5,2,1.539025
31,8.000000,-1,10,1,1.750907
31,-5.500000,0,10,2,0.429907
31,-1.000000,0,5,1,0.366025
31,19.333333,1,10,2,0.414907
31,9.333333,1,10,1,0.338907
31,8.000000,0,5,1,0.626025
31,-5.333333,-1,5,1,0.434025
31,10.000000,1,5,2,0.604025
31,10.500000,0,10,1,1.681907
31,-8.500000,0,10,1,0.522907
31,14.000000,-1,10,1,0.479907
31,-26.000000,0,5,1,0.178025
31,31.000000,-1,10,2,1.237907
31,6.000000,1,10,2,0.491907
31,4.000000,0,5,1,1.731025
31,-1.000000,0,10,2,1.453907
31,-6.000000,0,5,1,0.915025
31,31.000000,0,10,2,0.954907
31,-7.666667,-1,5,2,0.598025
31,13.500000,0,5,2,2.406025
31,-3.333333,1,10,1,0.404907
31,10.000000,0,5,2,0.360025
31,-6.000000,0,5,1,0.809025
31,-2.000000,0,10,1,1.279907
31,32.000000,-1,10,2,0.701907
31,-18.500000,0,10,1,0.627907
31,8.000000,1,10,2,2.065907
31,11.000000,0,5,1,0.437025
31,-21.500000,0,5,2,2.936025
31,0.500000,0,10,1,2.397907
31,7.000000,0,5,2,0.488025
31,21.000000,-1,10,1,1.014907
31,-7.000000,0,10,2,0.386907
31,-10.500000,0,10,2,1.034907
31,-16.333333,1,10,1,0.294907
31,-19.000000,0,10,1,0.943907
31,-9.500000,0,10,1,0.200907
31,-45.500000,0,10,1,0.400907
31,-21.000000,0,10,1,0.872907
31,-25.500000,0,10,1,1.643907
31,-18.000000,-1,5,1,0.447025
31,18.333333,-1,10,1,1.254907
31,16.500000,0,10,2,1.817907
31,20.500000,0,10,2,0.484907
31,-3.000000,0,10,1,0.331907
31,11.500000,0,5,2,0.772025
31,11.000000,1,5,2,0.212025
31,26.000000,-1,5,2,1.500025
31,33.500000,0,5,2,0.354025
31,17.500000,0,5,2,0.628025
31,-15.000000,-1,10,1,0.434907
31,14.666667,-1,10,1,0.755907
31,-25.000000,0,5,1,0.395025
31,24.000000,0,5,2,0.260025
31,-21.666667,1,5,1,0.951025
31,-10.666667,1,10,1,1.365907
31,33.000000,1,5,2,0.758025
31,-19.333333,1,10,1,0.608907
31,6.500000,0,5,2,0.464025
31,17.000000,-1,10,2,0.504907
31,5.500000,0,5,2,1.483025
31,-31.666667,1,10,1,0.580907
31,-23.000000,0,10,1,0.338907
31,-4.333333,1,5,2,0.608025
31,17.500000,0,5,2,0.349025
31,24.333333,-1,10,2,0.321907
31,-37.000000,0,10,1,0.421907
31,4.000000,0,5,2,1.412025
31,-13.000000,0,5,1,0.166025
31,-37.333333,1,10,1,0.263907
31,29.000000,0,5,2,0.420025
31,6.500000,0,5,2,0.769025
31,23.333333,-1,10,2,0.743907
31,0.000000,0,5,2,2.090025
31,-1.333333,1,10,2,0.756907
31,-8.000000,0,5,1,0.596025
31,7.666667,-1,5,1,0.551025
31,-4.000000,-1,5,2,0.851025
31,-15.500000,0,10,1,0.575907
31,12.000000,0,10,2,0.568907
31,10.000000,1,5,1,1.249025
31,-23.000000,0,10,1,1.042907
31,11.666667,-1,10,2,0.902907
31,-4.000000,1,10,2,0.825907
31,-10.500000,0,10,1,0.477907
31,-1.333333,1,10,1,0.657907
31,4.666667,-1,10,2,0.389907
31,-13.666667,-1,10,1,0.444907
31,0.666667,-1,5,2,0.740025
31,1.333333,1,10,2,1.568907
31,-24.666667,1,5,1,0.277025
31,-0.333333,1,10,2,0.795907
39,32.333333,-1,10,2,0.736320
39,18.500000,0,5,2,0.527328
39,-22.000000,1,5,1,0.405328
39,-3.000000,1,5,1,0.481328
39,-16.000000,0,10,2,0.469320
39,-20.000000,0,5,1,0.556328
39,28.000000,-1,10,2,0.249320
39,1.000000,0,10,2,0.544320
39,-11.333333,1,5,1,0.578328
39,-7.666667,1,10,1,0.179320
39,-11.666667,1,5,1,0.782328
39,26.500000,0,10,2,1.665320
39,5.666667,-1,10,2,0.649320
39,-10.666667,-1,5,1,0.834328
39,13.000000,0,10,2,1.483320
39,30.000000,0,5,2,0.295328
39,-24.333333,-1,10,1,0.928320
39,-41.000000,0,10,2,0.174320
39,-11.500000,0,5,1,0.286328
39,-25.000000,0,5,1,0.117328
39,7.666667,-1,5,2,0.687328
39,-12.500000,0,10,1,0.304320
39,23.666667,1,5,2,0.581328
39,16.000000,0,10,1,0.579320
39,31.000000,-1,10,2,1.105320
39,15.500000,0,5,2,0.318328
39,-12.000000,0,5,1,0.326328
39,18.000000,0,5,2,0.195328
39,19.333333,1,10,2,0.444320
39,44.000000,0,10,2,0.115320
39,-16.000000,0,5,1,0.553328
39,21.666667,1,5,2,0.525328
39,9.333333,-1,5,2,0.384328
39,19.000000,0,10,2,0.656320
39,-18.500000,0,5,1,0.587328
39,-19.500000,0,10,1,0.217320
39,-5.500000,0,10,1,0.817320
39,17.000000,0,10,2,0.244320
39,-5.500000,0,10,1,0.249320
39,0.000000,0,5,2,0.363328
39,6.000000,0,5,2,2.358328
39,33.000000,0,10,2,0.157320
39,12.000000,-1,5,2,0.339328
39,-17.333333,-1,10,1,1.491320
39,13.333333,-1,5,2,1.154328
39,41.666667,1,10,2,0.860320
39,-7.666667,1,10,2,0.309320
39,20.500000,0,5,2,0.353328
39,15.500000,0,5,2,0.624328
39,-8.500000,0,10,1,0.605320
39,33.500000,0,5,2,0.115328
39,-42.000000,1,5,1,0.245328
39,7.000000,0,10,1,0.547320
39,-11.500000,0,5,1,0.259328
39,-12.000000,1,10,1,0.267320
39,19.500000,0,5,2,0.263328
39,13.000000,0,10,2,0.672320
39,16.000000,0,10,2,0.637320
39,18.000000,0,5,2,0.209328
