sID,dR,dI,gameLength,choice,RT
31,-10.500000,0,10,1,0.581907
31,-1.333333,-1,10,2,0.315907
31,4.666667,1,10,1,0.417907
31,-13.666667,1,10,1,0.659907
31,0.666667,1,5,1,1.067025
31,1.333333,-1,10,1,0.707907
31,-24.666667,-1,5,1,0.159025
31,-0.333333,-1,10,2,0.242907
39,32.333333,1,10,2,0.456320
39,18.500000,0,5,2,1.062328
39,-22.000000,-1,5,1,0.104328
39,-3.000000,-1,5,2,0.542328
39,-16.000000,0,10,1,0.524320
39,-20.000000,0,5,1,0.188328
39,28.000000,1,10,2,0.231320
39,1.000000,0,10,1,0.400320
39,-11.333333,-1,5,1,2.638328
39,-7.666667,-1,10,1,1.331320
39,-11.666667,-1,5,1,0.403328
39,26.500000,0,10,1,1.213320
39,5.666667,1,10,2,1.054320
39,-10.666667,1,5,1,0.362328
39,13.000000,0,10,2,0.567320
39,30.000000,0,5,2,0.189328
39,-24.333333,1,10,1,1.310320
39,-41.000000,0,10,1,0.477320
39,-11.500000,0,5,2,0.711328
39,-25.000000,0,5,1,0.550328
39,7.666667,1,5,2,0.323328
39,-12.500000,0,10,1,0.402320
39,23.666667,-1,5,2,0.422328
39,16.000000,0,10,2,0.171320
39,31.000000,1,10,2,0.463320
39,15.500000,0,5,2,0.344328
39,-12.000000,0,5,1,0.341328
39,18.000000,0,5,1,0.515328
39,19.333333,-1,10,1,1.345320
39,44.000000,0,10,2,0.305320
39,-16.000000,0,5,1,0.215328
39,21.666667,-1,5,2,0.181328
39,9.333333,1,5,1,0.695328
39,19.000000,0,10,1,1.774320
39,-18.500000,0,5,1,0.497328
39,-19.500000,0,10,1,0.544320
39,-5.500000,0,10,2,0.364320
39,17.000000,0,10,2,1.334320
39,-5.500000,0,10,2,0.449320
39,0.000000,0,5,2,0.509328
39,6.000000,0,5,2,0.931328
39,33.000000,0,10,2,0.660320
39,12.000000,1,5,1,4.117328
39,-17.333333,1,10,2,0.689320
39,13.333333,1,5,2,0.526328
39,41.666667,-1,10,2,0.123320
39,-7.666667,-1,10,2,0.277320
39,20.500000,0,5,2,0.216328
39,15.500000,0,5,2,0.234328
39,-8.500000,0,10,2,0.259320
39,33.500000,0,5,2,0.282328
39,-42.000000,-1,5,1,0.142328
39,7.000000,0,10,2,0.139320
39,-11.500000,0,5,1,5.219328
39,-12.000000,-1,10,1,1.540320
39,19.500000,0,5,2,1.594328
39,13.000000,0,10,2,0.738320
39,16.000000,0,10,2,1.377320
39,18.000000,0,5,2,0.889328
39,21.000000,0,10,2,0.608320
39,-28.666667,1,10,1,0.163320
39,-28.000000,0,5,1,1.058328
39,14.333333,-1,10,1,0.491320
39,1.000000,0,10,2,1.476320
39,-8.666667,1,5,1,0.601328
39,-8.000000,1,10,2,1.637320
39,-17.000000,0,5,1,0.496328
39,-33.500000,0,10,1,0.513320
39,-11.666667,-1,5,1,1.091328
39,-17.500000,0,5,1,1.639328
39,-28.333333,-1,10,1,0.401320
39,-36.333333,1,5,1,0.284328
39,-10.333333,1,10,2,0.984320
39,-2.000000,0,10,1,1.359320
39,12.000000,1,5,2,0.159328
39,-11.333333,1,5,1,0.212328
39,-18.500000,0,5,1,0.260328
39,17.000000,0,5,2,0.777328
39,30.000000,0,5,2,0.247328
39,16.666667,1,5,2,0.184328
39,31.000000,-1,10,2,0.154320
39,-11.333333,1,5,1,0.700328
39,-18.000000,0,5,1,0.339328
39,-19.500000,0,10,2,0.399320
39,2.333333,-1,10,1,0.659320
39,11.000000,-1,5,2,0.714328
39,32.666667,1,10,2,0.154320
39,17.000000,0,5,2,0.709328
39,10.500000,0,5,1,0.856328
39,11.000000,1,10,2,0.267320
39,26.500000,0,10,2,1.129320
39,-9.500000,0,10,1,0.232320
39,-15.333333,-1,10,2,0.262320
39,-33.333333,1,5,1,0.100328
39,-24.000000,-1,10,1,0.469320
39,-7.333333,1,10,1,2.958320
39,13.000000,0,10,2,0.245320
39,-12.500000,0,10,1,1.631320
39,23.333333,1,10,2,0.390320
39,-16.000000,0,5,1,0.533328
39,19.500000,0,5,2,0.286328
39,7.500000,0,10,1,0.419320
39,-16.000000,0,10,1,0.219320
39,5.500000,0,5,2,0.138328
39,4.333333,1,5,2,0.670328
39,4.666667,1,5,1,1.357328
39,0.500000,0,10,2,0.619320
39,19.666667,-1,10,1,0.804320
39,44.000000,0,10,2,0.224320
39,-14.500000,0,5,1,1.178328
39,2.333333,1,5,2,0.884328
39,14.500000,0,5,2,0.310328
39,-15.000000,-1,10,1,1.014320
39,-33.500000,0,10,2,1.247320
39,-9.000000,0,5,1,0.471328
39,-31.333333,1,5,1,0.229328
39,-10.333333,1,10,1,0.149320
39,22.500000,0,10,2,0.240320
39,21.000000,0,10,1,0.436320
39,32.000000,0,5,2,0.162328
39,-10.666667,1,5,1,0.161328
39,0.500000,0,10,2,0.784320
39,-9.000000,0,5,1,0.384328
39,26.500000,0,10,1,0.183320
39,7.000000,-1,10,2,0.194320
39,33.500000,0,5,2,0.182328
39,-12.000000,-1,10,1,0.797320
39,-10.666667,1,5,1,0.474328
39,27.000000,-1,10,2,0.152320
39,2.333333,1,5,2,0.513328
39,13.000000,0,10,1,0.406320
39,7.000000,0,10,1,0.185320
39,-12.000000,0,5,1,0.589328
39,6.000000,1,5,2,0.807328
39,11.000000,-1,5,2,1.034328
39,18.500000,0,5,2,0.353328
39,19.000000,0,10,1,0.239320
39,-3.000000,-1,5,2,1.930328
39,19.333333,1,10,2,0.264320
39,2.333333,-1,10,1,0.253320
39,10.333333,-1,5,2,0.597328
39,27.333333,-1,10,2,0.550320
39,1.666667,-1,5,2,0.855328
39,-8.000000,1,10,2,0.620320
39,20.500000,0,5,2,0.523328
39,-18.000000,0,5,1,0.114328
39,0.000000,0,5,2,1.317328
39,-8.500000,0,5,1,0.162328
39,-28.000000,0,5,1,0.111328
39,35.333333,1,10,2,0.218320
39,-3.000000,0,5,2,1.200328
39,32.333333,1,10,2,0.165320
39,-26.333333,1,5,1,0.333328
39,6.000000,0,5,1,1.545328
39,-2.000000,0,10,2,0.406320
39,4.666667,1,10,2,0.205320
39,3.500000,0,10,1,0.703320
39,25.000000,0,10,2,0.602320
39,16.000000,0,10,2,0.991320
39,7.000000,0,10,2,1.542320
39,32.666667,1,10,1,0.646320
39,-24.333333,1,10,1,0.184320
39,31.000000,1,10,2,0.330320
39,28.000000,1,10,2,0.243320
39,-13.666667,1,10,1,0.463320
39,-20.000000,0,5,1,0.309328
39,-26.333333,1,5,1,0.138328
39,23.333333,1,10,2,0.901320
39,-2.000000,0,10,1,0.370320
39,-37.333333,-1,5,1,0.130328
39,-27.333333,-1,10,1,0.318320
39,35.333333,1,10,2,0.227320
39,19.666667,-1,10,2,0.591320
39,21.000000,0,5,2,0.139328
39,26.500000,0,10,1,0.421320
39,-18.000000,0,10,2,0.971320
39,3.500000,0,10,2,0.263320
39,-25.000000,0,5,1,0.532328
39,35.666667,1,5,2,0.123328
39,-23.000000,1,5,1,0.139328
39,-8.000000,1,10,2,1.023320
39,-17.000000,0,5,1,0.337328
39,-5.500000,0,10,1,1.042320
39,-1.000000,0,10,1,0.608320
39,-37.333333,-1,5,1,0.118328
39,9.333333,1,5,2,2.844328
39,11.000000,1,10,2,0.607320
39,-11.500000,0,5,1,0.541328
39,-0.333333,1,10,1,1.460320
39,7.500000,0,10,2,0.873320
39,-15.000000,-1,10,1,0.962320
39,13.000000,0,10,2,0.747320
39,9.000000,0,10,2,0.303320
39,13.333333,1,5,2,0.259328
39,-24.000000,-1,10,1,0.624320
39,-10.666667,1,5,1,0.284328
39,-8.500000,0,10,2,1.459320
39,1.666667,-1,5,2,0.604328
39,3.666667,-1,5,2,1.636328
39,5.000000,-1,5,2,0.662328
39,-21.333333,-1,5,1,0.585328
39,-1.000000,0,10,2,0.719320
39,33.500000,0,5,2,0.302328
39,32.000000,0,5,2,0.187328
39,-14.500000,0,5,1,0.518328
39,4.333333,1,5,2,0.556328
39,4.666667,1,5,1,0.363328
39,-33.333333,1,5,1,0.179328
39,-17.500000,0,5,1,0.430328
39,33.500000,0,5,2,0.226328
39,-18.000000,0,10,1,0.153320
39,-42.000000,-1,5,1,0.143328
39,-8.500000,0,5,1,1.432328
39,-15.000000,0,10,1,0.275320
39,33.000000,0,10,2,0.549320
39,-0.333333,1,10,1,0.442320
39,5.500000,0,5,2,0.382328
39,-31.333333,1,5,1,0.148328
39,18.666667,1,10,2,0.763320
39,-2.000000,0,10,2,0.421320
39,27.000000,-1,10,1,0.169320
39,25.000000,0,10,2,0.816320
39,-5.500000,0,10,1,0.305320
39,-36.333333,1,5,1,0.207328
39,27.333333,-1,10,2,0.499320
39,-0.500000,0,5,1,1.249328
39,-23.000000,1,5,1,0.161328
39,7.666667,1,5,2,0.408328
39,-12.000000,0,5,1,0.271328
39,-6.000000,1,5,2,0.208328
39,22.500000,0,10,2,0.920320
39,18.666667,1,10,2,0.540320
39,5.500000,0,5,1,0.886328
39,-9.333333,-1,10,2,0.125320
39,9.000000,0,10,2,0.409320
39,-15.333333,-1,10,2,0.312320
39,1.500000,0,10,2,1.011320
39,13.000000,0,10,2,1.946320
39,2.000000,-1,5,2,1.688328
39,13.000000,0,10,2,1.228320
39,19.333333,-1,10,2,0.568320
39,12.500000,0,5,2,0.241328
39,18.500000,0,5,2,0.437328
39,-12.000000,0,5,1,0.307328
39,5.500000,0,5,2,0.917328
39,29.666667,-1,5,2,0.412328
39,-41.000000,0,10,1,0.441320
39,13.666667,-1,10,2,0.272320
39,-21.333333,-1,5,1,0.681328
39,-9.500000,0,10,2,0.382320
39,-15.000000,0,10,1,0.825320
39,-22.000000,-1,5,1,0.537328
39,5.666667,1,10,2,0.192320
39,-7.333333,1,10,2,1.112320
39,0.000000,0,5,1,1.954328
39,3.000000,0,5,1,1.143328
39,-29.333333,-1,5,1,0.268328
39,2.333333,-1,10,1,1.564320
39,12.500000,0,5,2,0.367328
39,-21.333333,-1,5,1,0.434328
39,-11.333333,-1,5,1,0.257328
39,13.000000,0,10,1,0.897320
39,2.000000,-1,5,2,1.817328
39,3.000000,0,5,2,1.671328
39,21.000000,0,5,2,0.500328
39,13.666667,-1,10,1,0.258320
39,7.000000,-1,10,2,0.616320
39,3.666667,-1,5,2,0.888328
39,-15.333333,-1,5,1,0.719328
39,0.500000,0,10,2,0.303320
39,14.333333,-1,10,2,0.390320
39,-3.000000,0,5,1,0.622328
39,-21.333333,-1,5,1,0.457328
39,0.000000,0,5,2,0.692328
39,-17.333333,1,10,1,0.435320
39,17.000000,0,10,2,0.459320
39,36.000000,0,5,2,0.183328
39,9.666667,-1,5,2,0.140328
39,16.666667,1,5,2,1.000328
39,14.500000,0,5,2,0.444328
39,-27.333333,-1,10,1,0.142320
39,-29.333333,-1,5,1,0.348328
39,-28.666667,1,10,1,0.156320
39,19.333333,1,10,1,0.891320
39,6.000000,1,5,1,1.917328
39,5.000000,-1,5,1,0.630328
39,-13.666667,1,10,2,0.518320
39,2.333333,-1,10,2,0.388320
39,-15.333333,-1,5,1,0.534328
39,9.666667,-1,5,2,1.802328
39,-8.666667,1,5,1,0.404328
39,-8.000000,1,10,2,1.590320
39,0.500000,0,10,1,0.990320
39,29.666667,-1,5,2,0.266328
39,-7.000000,-1,10,1,0.398320
39,23.666667,-1,5,2,0.510328
39,-6.000000,1,5,1,1.451328
39,21.666667,-1,5,2,0.269328
39,-16.000000,0,10,1,0.664320
39,-7.000000,0,5,2,1.477328
39,41.666667,-1,10,2,0.157320
39,-11.500000,0,5,1,0.295328
39,18.500000,0,5,2,0.533328
39,-9.333333,-1,10,2,0.377320
39,31.000000,-1,10,2,0.159320
39,-9.500000,0,10,1,0.224320
39,-16.000000,0,10,2,0.406320
39,10.333333,-1,5,2,0.355328
39,-28.333333,-1,10,1,0.340320
39,7.000000,0,10,2,0.261320
39,35.666667,1,5,2,0.259328
39,-7.000000,0,5,1,0.941328
39,10.500000,0,5,2,0.498328
39,1.500000,0,10,2,0.455320
39,-9.500000,0,10,1,0.122320
39,36.000000,0,5,2,0.097328
39,-7.000000,-1,10,1,0.588320
39,16.000000,0,10,2,0.905320
39,-0.500000,0,5,1,1.438328
39,4.666667,1,10,2,1.833320
40,-19.333333,-1,10,1,0.208107
40,-21.666667,-1,5,1,0.278390
40,1.000000,0,5,2,0.484390
40,-1.500000,0,10,2,0.911107
40,24.666667,1,10,2,0.408107
40,12.666667,-1,10,2,1.187107
40,19.500000,0,5,2,1.543390
40,36.000000,0,5,2,0.171390
40,-15.000000,-1,5,1,0.670390
40,6.666667,1,10,2,0.234107
40,-8.000000,-1,5,1,0.642390
40,18.333333,-1,10,1,0.644107
40,1.000000,0,5,1,0.964390
40,-5.333333,1,5,1,0.460390
40,26.000000,0,10,1,0.357107
40,-8.000000,1,5,2,1.994390
40,-2.000000,0,10,1,0.418107
40,16.666667,1,10,2,0.194107
40,35.000000,1,5,2,0.325390
40,32.666667,-1,10,1,0.635107
40,10.000000,0,5,1,0.413390
40,17.500000,0,5,2,0.257390
40,-6.000000,0,10,1,0.664107
40,11.333333,1,10,1,0.493107
40,41.000000,-1,5,2,0.436390
40,-1.000000,-1,10,1,0.200107
40,-28.666667,1,5,1,0.323390
40,27.000000,-1,5,2,1.519390
40,21.333333,-1,10,2,0.296107
40,-31.333333,-1,10,1,0.275107
40,-33.500000,0,5,1,0.463390
40,9.333333,-1,10,1,1.198107
40,-20.333333,-1,5,1,0.390390
40,3.000000,0,5,2,0.396390
40,-22.000000,0,10,1,0.238107
40,-16.000000,0,10,1,0.186107
40,-20.500000,0,5,1,0.378390
40,-8.500000,0,10,1,0.645107
40,38.500000,0,10,1,1.073107
40,27.666667,1,5,2,0.685390
40,-12.500000,0,5,1,1.303390
40,-6.000000,0,10,2,0.784107
40,-27.333333,-1,5,1,0.321390
40,14.500000,0,5,2,0.896390
40,26.000000,0,10,2,0.877107
40,17.000000,0,10,1,0.425107
40,-20.333333,1,5,1,0.449390
40,29.666667,1,10,2,0.419107
40,-20.500000,0,10,1,0.402107
40,-20.000000,0,10,1,0.291107
40,47.666667,1,5,2,0.203390
40,-4.000000,-1,5,1,0.462390
40,-7.333333,-1,5,2,0.572390
40,14.000000,1,10,2,2.516107
40,19.500000,0,10,2,1.470107
40,35.000000,0,10,2,0.391107
40,22.000000,0,5,2,0.213390
40,-7.000000,1,10,2,0.764107
40,-28.000000,1,5,1,1.873390
40,-25.000000,0,5,1,0.538390
40,2.000000,1,5,1,0.258390
40,-11.000000,-1,10,1,0.274107
40,3.000000,0,5,2,1.342390
40,27.000000,-1,5,2,0.325390
40,-7.333333,1,5,1,1.272390
40,1.666667,-1,10,1,1.434107
40,-2.000000,-1,5,1,0.214390
40,-12.333333,1,10,1,0.716107
40,-21.000000,1,10,2,1.153107
40,-10.666667,1,10,1,0.609107
40,-30.000000,-1,5,1,0.706390
40,-19.666667,1,10,1,0.276107
40,-12.000000,0,5,1,0.921390
40,-11.000000,1,5,1,0.620390
40,-25.500000,0,5,1,0.162390
40,29.000000,0,10,1,0.856107
40,21.333333,-1,10,1,0.486107
40,29.333333,-1,5,2,0.263390
40,29.666667,1,10,2,0.276107
40,16.000000,0,5,2,0.478390
40,15.333333,-1,5,2,0.537390
40,-6.666667,-1,5,1,0.427390
40,-22.000000,0,5,1,1.056390
40,-1.000000,0,10,2,1.118107
40,-10.500000,0,5,1,0.201390
40,12.000000,0,10,2,0.374107
40,-12.500000,0,5,1,0.388390
40,-23.000000,1,5,1,0.262390
40,17.500000,0,5,2,0.661390
40,-5.333333,1,5,2,0.204390
40,-9.333333,1,10,2,1.119107
40,1.666667,-1,10,1,1.502107
40,20.000000,0,10,2,0.547107
40,-33.000000,-1,10,1,0.367107
40,16.333333,1,5,2,0.802390
40,6.500000,0,10,1,0.710107
40,-14.000000,0,5,1,1.149390
40,9.000000,0,5,2,0.386390
40,-7.000000,1,5,1,0.635390
40,-6.666667,-1,5,1,0.286390
40,19.500000,0,10,2,0.867107
40,-12.500000,0,5,1,0.577390
40,-5.000000,0,5,2,0.426390
40,19.500000,0,10,2,1.449107
40,-27.333333,-1,5,1,0.424390
40,-1.500000,0,10,1,0.605107
40,14.000000,0,5,2,0.273390
40,-17.000000,0,10,1,1.060107
40,22.666667,1,10,2,0.774107
40,6.666667,-1,10,2,1.399107
40,6.500000,0,5,1,0.752390
40,-32.500000,0,5,1,0.233390
40,-3.333333,1,5,2,0.522390
40,-20.333333,-1,5,1,0.366390
40,10.333333,-1,10,2,1.664107
40,-25.000000,0,5,1,0.855390
40,-8.333333,-1,5,1,0.242390
40,-8.000000,-1,5,1,0.539390
40,7.000000,0,10,1,0.273107
40,-11.000000,-1,10,2,0.738107
40,18.000000,0,5,2,1.107390
40,7.500000,0,5,2,0.225390
40,-2.000000,0,5,2,0.361390
40,-9.333333,1,10,1,2.433107
40,2.666667,-1,5,1,0.226390
40,27.000000,0,10,2,0.189107
40,41.333333,-1,5,2,0.323390
40,-8.333333,-1,5,1,0.762390
40,-4.666667,1,5,2,0.221390
40,-22.000000,0,5,1,0.444390
40,-36.500000,0,5,1,0.681390
40,-21.000000,1,10,2,0.334107
40,-8.000000,0,10,2,0.327107
40,-7.000000,1,5,1,0.605390
40,-33.000000,-1,10,1,0.685107
40,2.000000,1,5,2,0.483390
40,19.500000,0,10,1,1.002107
40,-15.000000,-1,5,1,0.389390
40,35.000000,1,5,2,0.348390
40,-5.500000,0,10,1,0.729107
40,-7.333333,1,5,1,0.894390
40,1.500000,0,10,1,1.369107
40,1.666667,1,10,1,0.538107
40,3.000000,0,5,2,0.373390
40,-21.666667,-1,5,1,1.174390
40,-28.000000,1,5,1,0.222390
40,-10.666667,1,10,1,0.316107
40,-6.000000,0,10,1,0.919107
40,17.000000,0,5,2,0.454390
40,17.000000,0,10,1,0.660107
40,19.500000,0,5,2,0.243390
40,-2.000000,0,5,2,1.664390
40,27.000000,0,10,2,0.495107
40,-16.000000,0,10,1,0.398107
40,-19.666667,1,10,2,0.461107
40,-20.500000,0,10,2,0.914107
40,14.500000,0,5,2,0.186390
40,1.500000,0,10,2,0.807107
40,22.000000,-1,10,1,1.447107
40,-22.500000,0,10,2,1.320107
40,-8.000000,0,10,2,0.872107
40,-28.000000,1,5,1,1.151390
40,-1.500000,0,10,1,0.755107
40,17.000000,0,5,2,0.579390
40,-26.000000,1,10,2,1.975107
40,22.500000,0,10,1,0.974107
40,-5.500000,0,10,1,0.815107
40,-11.000000,1,10,1,0.635107
40,7.000000,0,10,2,0.461107
40,17.000000,0,5,2,1.230390
40,20.000000,0,10,2,0.433107
40,41.000000,-1,5,2,0.305390
40,18.333333,-1,10,1,1.881107
40,-28.000000,1,5,1,0.427390
40,9.000000,0,5,2,0.450390
40,16.333333,1,5,2,0.377390
40,0.000000,0,5,1,0.585390
40,-6.000000,0,10,1,0.500107
40,3.000000,0,5,1,0.223390
40,-24.333333,1,5,1,0.724390
40,-34.000000,0,10,1,0.295107
40,34.666667,-1,10,1,0.188107
40,12.666667,-1,10,1,0.388107
40,-7.000000,1,10,2,0.319107
40,13.500000,0,5,2,0.252390
40,-3.333333,1,5,1,1.205390
40,-1.500000,0,10,2,1.052107
40,-25.500000,0,5,1,0.306390
40,-16.000000,0,10,1,0.323107
40,-9.666667,1,5,1,0.570390
40,-7.333333,-1,5,1,1.407390
40,-32.500000,0,5,1,0.161390
40,-11.000000,-1,10,1,0.401107
40,-33.500000,0,5,1,0.188390
40,22.500000,0,10,2,1.045107
40,6.500000,0,10,1,1.099107
40,43.000000,0,5,2,0.304390
40,33.333333,-1,10,2,1.443107
40,-5.333333,1,10,2,0.299107
40,-20.000000,0,10,1,0.221107
40,47.666667,1,5,2,0.239390
40,-10.500000,0,5,1,0.305390
40,-2.000000,-1,5,1,1.273390
40,17.000000,0,5,1,0.379390
40,10.000000,0,10,2,0.570107
40,-28.666667,1,5,1,0.891390
40,28.000000,0,10,2,0.365107
40,-1.500000,0,5,1,0.166390
40,6.666667,-1,10,1,0.350107
40,-31.333333,-1,10,1,0.317107
40,22.000000,0,5,2,0.567390
40,2.500000,0,5,2,0.603390
40,14.000000,1,10,2,0.168107
40,2.666667,-1,10,1,0.302107
40,-7.000000,0,5,1,0.579390
40,26.500000,0,10,1,1.689107
40,29.333333,-1,5,2,0.449390
40,9.000000,-1,5,2,0.977390
40,-24.333333,1,5,1,0.497390
40,-1.000000,-1,10,1,0.437107
40,-1.000000,0,10,1,0.373107
40,-22.500000,0,10,1,0.451107
40,-5.000000,0,10,1,0.829107
40,16.000000,0,5,2,0.233390
40,-2.000000,0,10,1,0.994107
40,19.000000,0,10,2,0.438107
40,-1.000000,-1,5,1,0.204390
40,1.666667,1,10,2,0.974107
40,13.000000,0,5,2,0.200390
40,-39.666667,1,10,2,0.382107
40,22.500000,0,5,2,0.335390
40,22.666667,1,10,2,0.431107
40,32.666667,-1,10,1,0.677107
40,14.000000,1,10,2,0.934107
40,15.333333,-1,5,2,0.402390
40,36.000000,0,5,2,0.355390
40,19.000000,0,10,1,0.841107
40,-20.333333,1,5,1,1.077390
40,-4.666667,-1,10,1,0.381107
40,-33.500000,0,10,1,0.438107
40,-5.000000,0,10,1,0.797107
40,34.666667,-1,10,1,1.107107
40,-7.000000,0,5,1,0.327390
40,-8.000000,1,5,1,0.699390
40,-23.000000,1,5,1,0.970390
40,-11.000000,1,10,2,0.273107
40,0.000000,0,5,2,0.311390
40,-17.000000,0,10,2,0.304107
40,-1.500000,0,10,2,0.534107
40,12.000000,0,10,2,0.524107
40,-11.000000,-1,10,1,0.705107
40,33.333333,-1,10,2,0.821107
40,-1.500000,0,5,1,0.388390
40,2.666667,-1,10,1,0.267107
40,9.000000,-1,5,2,2.004390
40,31.333333,-1,5,2,0.374390
40,-4.666667,-1,10,1,0.461107
40,10.333333,-1,10,1,1.122107
40,35.000000,0,10,2,1.181107
40,-0.666667,-1,10,1,1.037107
40,-33.500000,0,10,1,0.195107
40,-17.333333,1,5,1,0.476390
40,-1.500000,0,10,2,1.240107
40,-5.333333,1,10,2,1.094107
40,28.000000,0,10,2,0.874107
40,41.333333,-1,5,2,0.305390
40,16.666667,1,10,2,0.132107
40,-1.000000,-1,5,1,0.577390
40,-12.333333,1,10,2,0.409107
40,2.666667,-1,5,2,1.524390
40,-26.000000,1,10,1,0.453107
40,-9.666667,1,5,1,0.501390
40,-19.333333,-1,10,1,0.239107
40,-22.000000,0,10,1,0.444107
40,38.500000,0,10,2,0.787107
40,6.666667,1,10,2,1.002107
40,-36.500000,0,5,1,0.525390
40,-12.500000,0,5,1,0.417390
40,-24.500000,0,5,1,0.288390
40,10.000000,0,5,2,1.168390
40,-17.333333,1,5,1,0.559390
40,9.333333,-1,10,1,0.258107
40,26.500000,0,10,2,0.807107
40,-11.000000,1,5,1,0.783390
40,-8.500000,0,10,1,0.352107
40,-20.500000,0,5,1,0.205390
40,-4.666667,1,5,1,0.403390
40,14.000000,0,5,2,1.069390
40,43.000000,0,5,2,0.426390
40,-16.000000,0,10,2,0.399107
40,22.500000,0,5,2,0.235390
40,22.000000,-1,10,2,0.545107
40,18.000000,0,5,2,0.608390
40,7.500000,0,5,2,0.884390
40,31.333333,-1,5,2,0.281390
40,-39.666667,1,10,1,0.637107
40,29.000000,0,10,2,0.379107
40,-12.000000,0,5,1,0.505390
40,13.000000,0,5,2,0.270390
40,-0.666667,-1,10,1,0.380107
40,11.333333,1,10,2,0.292107
40,24.666667,1,10,2,0.191107
40,10.000000,0,10,1,1.369107
40,-5.000000,0,5,1,0.764390
40,1.500000,0,10,2,1.650107
40,-4.333333,1,10,2,0.314107
40,27.666667,1,5,2,0.325390
40,6.500000,0,5,2,0.709390
40,1.500000,0,10,2,1.645107
40,-34.000000,0,10,1,0.377107
40,14.000000,1,10,2,0.778107
40,-24.500000,0,5,1,0.659390
40,-4.333333,1,10,2,0.396107
40,-16.000000,0,10,1,0.221107
40,-16.000000,0,10,1,0.571107
40,-30.000000,-1,5,1,0.308390
40,-4.000000,-1,5,2,0.842390
40,-14.000000,0,5,1,0.234390
40,13.500000,0,5,2,1.086390
40,2.500000,0,5,1,0.278390
41,24.000000,-1,10,1,0.297213
41,-7.000000,1,10,2,0.192213
41,9.333333,-1,5,1,2.099129
41,-47.333333,1,5,1,0.240129
41,20.000000,0,5,1,0.911129
41,35.666667,1,5,1,1.359129
41,-34.666667,1,10,1,0.263213
41,-11.666667,-1,10,1,0.213213
41,17.000000,0,10,1,0.640213
41,25.666667,1,10,2,0.788213
41,-14.666667,1,5,1,1.172129
41,-29.000000,-1,10,1,0.323213
41,2.500000,0,10,1,0.354213
41,-17.000000,-1,10,1,0.259213
41,-28.666667,-1,10,1,0.358213
41,-17.333333,1,10,1,0.387213
41,-34.666667,-1,5,1,0.201129
41,35.000000,-1,5,2,1.256129
41,10.000000,0,5,2,0.315129
41,48.000000,0,10,2,0.217213
41,-3.333333,-1,10,2,0.373213
41,6.333333,-1,10,1,0.617213
41,-5.000000,1,10,2,0.355213
41,-9.000000,1,5,1,0.373129
41,12.333333,1,5,1,1.200129
41,-3.500000,0,10,1,0.127213
41,-7.000000,1,10,2,1.080213
41,-20.000000,0,5,1,0.276129
41,-7.666667,-1,5,2,0.448129
41,20.333333,-1,10,1,0.678213
41,-7.333333,1,10,1,0.986213
41,-32.000000,0,5,1,0.250129
41,41.666667,-1,5,2,0.777129
41,-29.500000,0,5,1,0.185129
41,-1.000000,-1,5,2,0.559129
41,15.000000,1,5,2,0.635129
41,10.000000,1,5,1,0.766129
41,10.666667,1,10,2,1.408213
41,11.000000,0,5,2,0.807129
41,-6.000000,0,10,1,0.602213
41,-26.000000,0,10,1,0.505213
41,13.500000,0,5,2,0.990129
41,6.333333,-1,10,1,1.257213
41,10.666667,-1,5,2,0.393129
41,-11.000000,0,10,1,1.141213
41,0.000000,0,10,1,1.017213
41,13.500000,0,5,2,0.764129
41,22.666667,-1,10,2,0.696213
41,-1.500000,0,10,1,0.235213
41,-20.500000,0,10,1,1.270213
41,20.000000,0,5,2,0.248129
41,-16.500000,0,5,1,2.877129
41,-25.000000,1,5,1,1.367129
41,-17.500000,0,10,2,0.288213
41,-1.000000,-1,5,1,1.135129
41,-19.500000,0,10,1,0.444213
41,27.000000,0,5,2,0.215129
41,28.666667,-1,5,2,0.320129
41,-30.000000,0,10,1,0.100213
41,-25.000000,1,5,1,0.618129
41,-34.666667,-1,5,1,0.760129
41,-14.666667,1,5,1,0.205129
41,-44.500000,0,10,1,0.662213
41,-5.000000,1,10,1,1.920213
41,7.000000,0,10,2,0.202213
41,5.500000,0,5,1,0.452129
41,20.666667,-1,10,1,0.770213
41,15.000000,0,10,2,0.226213
41,-11.500000,0,10,1,0.604213
41,-32.333333,1,10,1,0.644213
41,19.333333,-1,5,1,0.536129
41,-5.500000,0,10,2,0.548213
41,-8.000000,0,10,1,0.376213
41,17.500000,0,10,2,0.623213
41,38.500000,0,10,2,0.238213
41,13.000000,1,5,1,0.760129
41,18.666667,1,10,1,0.427213
41,-1.000000,0,5,1,0.814129
41,29.333333,-1,5,2,0.276129
41,-1.500000,0,5,2,0.301129
41,16.000000,1,10,2,1.924213
41,12.500000,0,5,1,0.357129
41,-20.500000,0,10,1,0.256213
41,-17.000000,-1,10,1,0.271213
41,-1.500000,0,5,1,0.355129
41,13.000000,1,5,1,1.560129
41,20.333333,-1,10,2,1.576213
41,-47.333333,1,5,1,0.135129
41,-38.500000,0,5,1,0.308129
41,1.000000,0,5,1,2.400129
41,17.000000,0,10,1,0.994213
41,-1.000000,-1,5,2,0.477129
41,16.500000,0,10,1,0.338213
41,25.000000,0,5,2,0.134129
41,13.666667,-1,10,1,0.634213
41,13.500000,0,5,2,0.675129
41,-21.666667,-1,10,1,0.326213
